gid,handle,id,remote,type,variants,vendor
gid://shopify/Product/8391381647657,jordans-country-crisp-cereal-with-strawberries-500-g,8391381647657,False,breakfast-cereals,"[{'id': 45443851878697, 'price': 262500, 'name': 'Jordans Country Crisp Cereal With Strawberries 500 g', 'public_title': None, 'sku': 'spmt1141'}]",Jordans
gid://shopify/Product/8391381549353,fun-snax-chocomalt-cereal-40-g-x10,8391381549353,False,breakfast-cereals,"[{'id': 45443851747625, 'price': 75000, 'name': 'Fun Snax Chocomalt Cereal 40 g x10', 'public_title': None, 'sku': 'SPARNW313'}]",Fun Snax
gid://shopify/Product/8391381352745,familia-swiss-cm-crunchy-cereal-500-g,8391381352745,False,breakfast-cereals,"[{'id': 45443851452713, 'price': 282500, 'name': 'Familia Swiss C.M. Crunchy Cereal 500 g', 'public_title': None, 'sku': 'spcgce662'}]",Familia
gid://shopify/Product/8391380926761,rich-start-corn-flakes-350-g,8391380926761,False,breakfast-cereals,"[{'id': 45443850535209, 'price': 72500, 'name': 'Rich Start Corn Flakes 350 g', 'public_title': None, 'sku': 'spxspz565'}]",Rich Start
gid://shopify/Product/8391380664617,cheerios-100-whole-grain-cereal-576-g,8391380664617,False,breakfast-cereals,"[{'id': 45443850273065, 'price': 236500, 'name': 'Cheerios 100% Whole Grain Cereal 576 g', 'public_title': None, 'sku': 'spmt031'}]",Cheerios
gid://shopify/Product/8391380369705,cheerios-100-whole-grain-cereal-375-g,8391380369705,False,breakfast-cereals,"[{'id': 45443848831273, 'price': 229000, 'name': 'Cheerios 100% Whole Grain Cereal 375 g', 'public_title': None, 'sku': 'spmt063'}]",Cheerios
gid://shopify/Product/8391380074793,jungle-oats-oatmeal-500-g-x12,8391380074793,False,breakfast-cereals,"[{'id': 45443848536361, 'price': 36500, 'name': 'Jungle Oats Oatmeal 500 g x12', 'public_title': None, 'sku': 'omkt391'}]",Jungle Oats
gid://shopify/Product/8391379779881,chex-sweetened-rice-cereal-with-natural-chocolate-flavour-362-g,8391379779881,False,breakfast-cereals,"[{'id': 45443844964649, 'price': 342000, 'name': 'Chex Sweetened Rice Cereal With Natural Chocolate Flavour 362 g', 'public_title': None, 'sku': 'spxvl169'}]",Chex
gid://shopify/Product/8391379550505,simply-porridge-oats-natural-whole-grain-rolled-oats-1-kg,8391379550505,False,breakfast-cereals,"[{'id': 45443844604201, 'price': 187000, 'name': 'Simply Porridge Oats Natural Whole Grain Rolled Oats 1 kg', 'public_title': None, 'sku': 'spmt1170'}]",Simply
gid://shopify/Product/8391379222825,rich-start-corn-flakes-500-g,8391379222825,False,breakfast-cereals,"[{'id': 45443844276521, 'price': 102000, 'name': 'Rich Start Corn Flakes 500 g', 'public_title': None, 'sku': 'spxspz566'}]",Rich Start
gid://shopify/Product/8391378960681,post-great-grains-banana-nut-crunch-439-g,8391378960681,False,breakfast-cereals,"[{'id': 45443843752233, 'price': 674000, 'name': 'Post Great Grains Banana Nut Crunch 439 g', 'public_title': None, 'sku': 'spar2813'}]",Post
gid://shopify/Product/8391378633001,weetabix-crispy-minis-banana-600-g,8391378633001,False,breakfast-cereals,"[{'id': 45443843457321, 'price': 1092000, 'name': 'Weetabix Crispy Minis Banana 600 g', 'public_title': None, 'sku': 'Spmt883'}]",Weetabix
gid://shopify/Product/8391378370857,kashi-berry-fruitful-organic-whole-wheat-cereal-442-g,8391378370857,False,breakfast-cereals,"[{'id': 45443842834729, 'price': 225000, 'name': 'Kashi Berry Fruitful Organic Whole Wheat Cereal 442 g', 'public_title': None, 'sku': 'spmt1085'}]",Kashi
gid://shopify/Product/8391377912105,creative-snacks-co-granola-clusters-honey-pecan-340-g,8391377912105,False,breakfast-cereals,"[{'id': 45443841982761, 'price': 299000, 'name': 'Creative Snacks Co Granola Clusters Honey Pecan 340 g', 'public_title': None, 'sku': 'spmt1084'}]",Creative Snacks
gid://shopify/Product/8391377420585,nestle-curiously-cinnamon-375-g,8391377420585,False,breakfast-cereals,"[{'id': 45443841360169, 'price': 276000, 'name': 'Nestle Curiously Cinnamon 375 g', 'public_title': None, 'sku': 'Spmt878'}]",Curiously Cinnamon
gid://shopify/Product/8391377223977,kelloggs-rice-krispies-sachet-450-g-ng,8391377223977,False,breakfast-cereals,"[{'id': 45443841163561, 'price': 320000, 'name': ""Kellogg's Rice Krispies Sachet 450 g (NG)"", 'public_title': None, 'sku': 'SPARNW306'}]",Kellogg's
gid://shopify/Product/8391376896297,bubez-pap-strawberry-flavour-600-g-frozen,8391376896297,False,breakfast-cereals,"[{'id': 45443840082217, 'price': 88500, 'name': 'Bubez Pap Strawberry Flavour 600 g - Frozen', 'public_title': None, 'sku': 'sparxyz1065'}]",Bubez
gid://shopify/Product/8391376666921,kelloggs-fruit-n-fibre-500-g-x16,8391376666921,False,breakfast-cereals,"[{'id': 45443839852841, 'price': 36500, 'name': ""Kellogg's Fruit N Fibre 500 g x16"", 'public_title': None, 'sku': 'OkeA2052'}]",Kellogg's
gid://shopify/Product/8391376503081,kelloggs-rice-krispies-700-g-x12,8391376503081,False,breakfast-cereals,"[{'id': 45443839525161, 'price': 36500, 'name': ""Kellogg's Rice Krispies 700 g x12"", 'public_title': None, 'sku': 'OkeA2062'}]",Kellogg's
gid://shopify/Product/8391376306473,kelloggs-special-k-fruit-yogurt-368-g,8391376306473,False,breakfast-cereals,"[{'id': 45443839230249, 'price': 312000, 'name': ""Kellogg's Special K Fruit & Yogurt 368 g"", 'public_title': None, 'sku': 'spmt1165'}]",Kellogg's
gid://shopify/Product/8391376175401,kelloggs-special-k-red-berries-11-kg-2-bags,8391376175401,False,breakfast-cereals,"[{'id': 45443838738729, 'price': 782000, 'name': ""Kellogg's Special K Red Berries 1.1 kg 2 Bags"", 'public_title': None, 'sku': 'spmt1142'}]",Kellog's
gid://shopify/Product/8391376077097,temmys-pap-guinea-corn-12-kg-frozen,8391376077097,False,breakfast-cereals,"[{'id': 45443838640425, 'price': 36500, 'name': ""Temmy's Pap Guinea Corn 1.2 kg (Frozen)"", 'public_title': None, 'sku': 'Spmt1011'}]",Temmy's Pap
gid://shopify/Product/8391375749417,good-morning-corn-flakes-500-g-x10,8391375749417,False,breakfast-cereals,"[{'id': 45443837591849, 'price': 36500, 'name': 'Good Morning Corn Flakes 500 g x10', 'public_title': None, 'sku': 'OkeA1689'}]",Good Morning
gid://shopify/Product/8391375487273,kelloggs-variety-pack-x8-uk,8391375487273,False,breakfast-cereals,"[{'id': 45443836248361, 'price': 444500, 'name': ""Kellogg's Variety Pack x8 (UK)"", 'public_title': None, 'sku': 'spcgce733'}]",Kellogg's
gid://shopify/Product/8390461718825,deepak-dalia-500-g,8390461718825,False,beans-seeds-grains,"[{'id': 45440457441577, 'price': 86000, 'name': 'Deepak Dalia 500 g', 'public_title': None, 'sku': 'spxspz635'}]",Deepak
gid://shopify/Product/8390461620521,trs-soya-mince-250-g,8390461620521,False,beans-seeds-grains,"[{'id': 45440455541033, 'price': 97500, 'name': 'TRS Soya Mince 250 g', 'public_title': None, 'sku': 'hubmt74'}]",TRS
gid://shopify/Product/8390461554985,trs-soya-chunks-750-g,8390461554985,False,beans-seeds-grains,"[{'id': 45440455344425, 'price': 36500, 'name': 'TRS Soya Chunks 750 g', 'public_title': None, 'sku': 'hubmt75'}]",TRS
gid://shopify/Product/8390461456681,trs-soya-chunks-500-g,8390461456681,False,beans-seeds-grains,"[{'id': 45440455016745, 'price': 36500, 'name': 'TRS Soya Chunks 500 g', 'public_title': None, 'sku': 'hbmt884'}]",TRS
gid://shopify/Product/8390461063465,trs-panch-puren-100-g,8390461063465,False,beans-seeds-grains,"[{'id': 45440453378345, 'price': 36500, 'name': 'TRS Panch Puren 100 g', 'public_title': None, 'sku': 'hubmt84'}]",TRS
gid://shopify/Product/8390461030697,daily-fresh-soya-wadi-nutrella-200-g,8390461030697,False,beans-seeds-grains,"[{'id': 45440453312809, 'price': 48000, 'name': 'Daily Fresh Soya Wadi Nutrella 200 g', 'public_title': None, 'sku': 'spxspz460'}]",Daily Fresh
gid://shopify/Product/8390460997929,sr-sabudana-sago-500-g,8390460997929,False,beans-seeds-grains,"[{'id': 45440453280041, 'price': 77500, 'name': 'SR Sabudana (Sago) 500 g', 'public_title': None, 'sku': 'spar3467'}]",SR
gid://shopify/Product/8390460965161,natural-days-quinoa-300-g,8390460965161,False,beans-seeds-grains,"[{'id': 45440453247273, 'price': 36500, 'name': 'Natural Days Quinoa 300 g', 'public_title': None, 'sku': 'hmk234'}]",Natural Days
gid://shopify/Product/8390460899625,trs-green-cardamom-elaichi-50-g,8390460899625,False,beans-seeds-grains,"[{'id': 45440453083433, 'price': 36500, 'name': 'TRS Green Cardamom Elaichi 50 g', 'public_title': None, 'sku': 'hubmt90'}]",TRS
gid://shopify/Product/8390460834089,agnesi-couscous-500-g,8390460834089,False,beans-seeds-grains,"[{'id': 45440452854057, 'price': 94500, 'name': 'Agnesi Couscous 500 g', 'public_title': None, 'sku': 'spxty2175'}]",Agnesi
gid://shopify/Product/8390460735785,trs-methi-seeds-300-g,8390460735785,False,beans-seeds-grains,"[{'id': 45440452428073, 'price': 36500, 'name': 'TRS Methi Seeds 300 g', 'public_title': None, 'sku': 'hubmt87'}]",TRS
gid://shopify/Product/8390460670249,trs-phool-makhana-50-g,8390460670249,False,beans-seeds-grains,"[{'id': 45440452362537, 'price': 36500, 'name': 'TRS Phool Makhana 50 g', 'public_title': None, 'sku': 'hubmt83'}]",TRS
gid://shopify/Product/8390460506409,aoun-green-lentils-1-kg,8390460506409,False,beans-seeds-grains,"[{'id': 45440451805481, 'price': 305000, 'name': 'Aoun Green Lentils 1 kg', 'public_title': None, 'sku': '97abc6322'}]",Aoun
gid://shopify/Product/8390460473641,sr-mix-dal-500-g,8390460473641,False,beans-seeds-grains,"[{'id': 45440451674409, 'price': 97500, 'name': 'SR Mix Dal 500 g', 'public_title': None, 'sku': 'sparxyz419'}]",SR
gid://shopify/Product/8390460408105,abido-sesame-seeds-200-g,8390460408105,False,beans-seeds-grains,"[{'id': 45440451641641, 'price': 36500, 'name': 'Abido Sesame Seeds 200 g', 'public_title': None, 'sku': 'HUB10052'}]",Abido Spices
gid://shopify/Product/8390460342569,trs-urid-dal-2-kg,8390460342569,False,beans-seeds-grains,"[{'id': 45440451346729, 'price': 355000, 'name': 'TRS Urid Dal 2 kg', 'public_title': None, 'sku': 'spcgle631'}]",TRS
gid://shopify/Product/8390460244265,trs-urid-dal-1-kg,8390460244265,False,beans-seeds-grains,"[{'id': 45440450887977, 'price': 185000, 'name': 'TRS Urid Dal 1 kg', 'public_title': None, 'sku': 'spsptr2666'}]",TRS
gid://shopify/Product/8390460211497,trs-toor-dal-2-kg,8390460211497,False,beans-seeds-grains,"[{'id': 45440450855209, 'price': 245000, 'name': 'TRS Toor Dal 2 kg', 'public_title': None, 'sku': 'spsptr2665'}]",TRS
gid://shopify/Product/8390460178729,trs-mung-dal-2-kg,8390460178729,False,beans-seeds-grains,"[{'id': 45440450822441, 'price': 435000, 'name': 'TRS Mung Dal 2 kg', 'public_title': None, 'sku': 'spsptr2655'}]",TRS
gid://shopify/Product/8390460113193,sr-toor-dal-500-g,8390460113193,False,beans-seeds-grains,"[{'id': 45440450756905, 'price': 85000, 'name': 'SR Toor Dal 500 g', 'public_title': None, 'sku': 'spar3469'}]",SR
gid://shopify/Product/8390459982121,trs-chana-dal-2-kg,8390459982121,False,beans-seeds-grains,"[{'id': 45440450429225, 'price': 270000, 'name': 'TRS Chana Dal 2 kg', 'public_title': None, 'sku': 'spcgle618'}]",TRS
gid://shopify/Product/8390459949353,sr-chana-dal-500-g,8390459949353,False,beans-seeds-grains,"[{'id': 45440450396457, 'price': 85000, 'name': 'SR Chana Dal 500 g', 'public_title': None, 'sku': 'spxspy1085'}]",SR
gid://shopify/Product/8390459916585,trs-mung-dall-500-g,8390459916585,False,beans-seeds-grains,"[{'id': 45440450363689, 'price': 36500, 'name': 'TRS Mung Dall 500 g', 'public_title': None, 'sku': 'hbmt871'}]",TRS
gid://shopify/Product/8390459851049,natco-till-seeds-unwashed-400-g,8390459851049,False,beans-seeds-grains,"[{'id': 45440450167081, 'price': 123000, 'name': 'Natco Till Seeds Unwashed 400 g', 'public_title': None, 'sku': 'spar2088'}]",Natco
gid://shopify/Product/8390459785513,greenz-mustard-seed-100-g,8390459785513,False,beans-seeds-grains,"[{'id': 45440450101545, 'price': 26500, 'name': 'Greenz Mustard Seed 100 g', 'public_title': None, 'sku': 'spxspz2049'}]",Greenz
gid://shopify/Product/8390459687209,aoun-red-split-lentils-1-kg,8390459687209,False,beans-seeds-grains,"[{'id': 45440449642793, 'price': 163500, 'name': 'Aoun Red Split Lentils 1 kg', 'public_title': None, 'sku': 'spxty2163'}]",Aoun
gid://shopify/Product/8390459621673,sr-green-peas-500-g,8390459621673,False,beans-seeds-grains,"[{'id': 45440449511721, 'price': 76000, 'name': 'SR Green Peas 500 g', 'public_title': None, 'sku': 'spar3468'}]",SR
gid://shopify/Product/8390459457833,natco-chana-dal-2-kg,8390459457833,False,beans-seeds-grains,"[{'id': 45440449184041, 'price': 311000, 'name': 'Natco Chana Dal 2 kg', 'public_title': None, 'sku': 'spmtsc3721'}]",Natco
gid://shopify/Product/8390459326761,sr-chick-peas-500-g,8390459326761,False,beans-seeds-grains,"[{'id': 45440448758057, 'price': 116500, 'name': 'SR Chick Peas 500 g', 'public_title': None, 'sku': 'spxspy1086'}]",SR
gid://shopify/Product/8390459228457,trs-black-sesame-seeds-100-g,8390459228457,False,beans-seeds-grains,"[{'id': 45440448299305, 'price': 36500, 'name': 'TRS Black Sesame Seeds 100 g', 'public_title': None, 'sku': 'hubmt101'}]",TRS
gid://shopify/Product/8390459162921,trs-fennel-seeds-soonf-400-g,8390459162921,False,beans-seeds-grains,"[{'id': 45440448233769, 'price': 36500, 'name': 'TRS Fennel Seeds Soonf 400 g', 'public_title': None, 'sku': 'hbmt856'}]",TRS
gid://shopify/Product/8390459064617,trs-mung-beans-2-kg,8390459064617,False,beans-seeds-grains,"[{'id': 45440448004393, 'price': 390000, 'name': 'TRS Mung Beans 2 kg', 'public_title': None, 'sku': 'spsptr2654'}]",TRS
gid://shopify/Product/8390458868009,natco-chana-dal-500-g,8390458868009,False,beans-seeds-grains,"[{'id': 45440447643945, 'price': 89000, 'name': 'Natco Chana Dal 500 g', 'public_title': None, 'sku': 'spcgle589'}]",Natco
gid://shopify/Product/8390458835241,daily-fresh-seed-sesame-100-g,8390458835241,False,beans-seeds-grains,"[{'id': 45440447611177, 'price': 51000, 'name': 'Daily Fresh Seed Sesame 100 g', 'public_title': None, 'sku': 'spcgle578'}]",Daily Fresh
gid://shopify/Product/8391377715497,cinnamon-toast-crunch-cereal-141-kg-2-bags,8391377715497,False,breakfast-cereals,"[{'id': 45443841687849, 'price': 2724000, 'name': 'Cinnamon Toast Crunch Cereal 1.41 kg 2 Bags', 'public_title': None, 'sku': 'spmt1133'}]",Cinnamon Toast Crunch
gid://shopify/Product/8390458671401,natco-urid-beans-500-g,8390458671401,False,beans-seeds-grains,"[{'id': 45440446693673, 'price': 125000, 'name': 'Natco Urid Beans 500 g', 'public_title': None, 'sku': 'spcgle610'}]",Natco
gid://shopify/Product/8390458507561,natco-chick-peas-1-kg,8390458507561,False,beans-seeds-grains,"[{'id': 45440446398761, 'price': 735000, 'name': 'Natco Chick Peas 1 kg', 'public_title': None, 'sku': 'sparxyz2179'}]",Natco
gid://shopify/Product/8390458442025,natco-mung-beans-2-kg,8390458442025,False,beans-seeds-grains,"[{'id': 45440446202153, 'price': 1010000, 'name': 'Natco Mung Beans 2 kg', 'public_title': None, 'sku': 'spmtsc3732'}]",Natco
gid://shopify/Product/8390458376489,aoun-lima-beans-500-g,8390458376489,False,beans-seeds-grains,"[{'id': 45440446136617, 'price': 261000, 'name': 'Aoun Lima Beans 500 g', 'public_title': None, 'sku': 'spxty2166'}]",Aoun
gid://shopify/Product/8390458343721,sr-urad-dal-white-500-g,8390458343721,False,beans-seeds-grains,"[{'id': 45440446103849, 'price': 97500, 'name': 'SR Urad Dal White 500 g', 'public_title': None, 'sku': 'spar3462'}]",SR
gid://shopify/Product/8390458310953,sr-red-masoor-dal-500-g,8390458310953,False,beans-seeds-grains,"[{'id': 45440446071081, 'price': 75000, 'name': 'SR Red Masoor Dal 500 g', 'public_title': None, 'sku': 'spar3465'}]",SR
gid://shopify/Product/8390458278185,natco-coco-beans-2-kg,8390458278185,False,beans-seeds-grains,"[{'id': 45440446038313, 'price': 2140000, 'name': 'Natco Coco Beans 2 kg', 'public_title': None, 'sku': 'spar0049'}]",Natco
gid://shopify/Product/8391377027369,weetabix-crispy-minis-chocolate-chip-600-g,8391377027369,False,breakfast-cereals,"[{'id': 45443840377129, 'price': 1025000, 'name': 'Weetabix Crispy Minis Chocolate Chip 600 g', 'public_title': None, 'sku': 'spar3024'}]",Weetabix
gid://shopify/Product/8390458212649,natco-split-mung-500-g,8390458212649,False,beans-seeds-grains,"[{'id': 45440445972777, 'price': 112000, 'name': 'Natco Split Mung 500 g', 'public_title': None, 'sku': 'spcgle604'}]",Natco
gid://shopify/Product/8390458114345,trs-mung-dal-chilka-2-kg,8390458114345,False,beans-seeds-grains,"[{'id': 45440445874473, 'price': 334000, 'name': 'TRS Mung Dal Chilka 2 kg', 'public_title': None, 'sku': 'SPRSI298'}]",TRS
gid://shopify/Product/8390458081577,khater-chick-peas-1-kg,8390458081577,False,beans-seeds-grains,"[{'id': 45440445841705, 'price': 329000, 'name': 'Khater Chick Peas 1 kg', 'public_title': None, 'sku': 'SPRSI100085'}]",Khater
gid://shopify/Product/8390458048809,daily-fresh-mustard-seed-100-g,8390458048809,False,beans-seeds-grains,"[{'id': 45440445808937, 'price': 19500, 'name': 'Daily Fresh Mustard Seed 100 g', 'public_title': None, 'sku': 'spspot2731'}]",Daily Fresh
gid://shopify/Product/8390457852201,trs-urid-dal-chilka-500-g,8390457852201,False,beans-seeds-grains,"[{'id': 45440445546793, 'price': 391000, 'name': 'TRS Urid Dal Chilka 500 g', 'public_title': None, 'sku': 'hbmt894'}]",TRS
gid://shopify/Product/8390457819433,sr-moong-dal-yellow-500-g,8390457819433,False,beans-seeds-grains,"[{'id': 45440445514025, 'price': 81500, 'name': 'SR Moong Dal Yellow 500 g', 'public_title': None, 'sku': 'spar3463'}]",SR
gid://shopify/Product/8390457753897,natco-urid-dal-white-2-kg,8390457753897,False,beans-seeds-grains,"[{'id': 45440445448489, 'price': 2034000, 'name': 'Natco Urid Dal White 2 kg', 'public_title': None, 'sku': 'spcgle611'}]",Natco
gid://shopify/Product/8390457655593,natco-urid-dal-white-1-kg,8390457655593,False,beans-seeds-grains,"[{'id': 45440445350185, 'price': 125000, 'name': 'Natco Urid Dal White 1 kg', 'public_title': None, 'sku': 'sparxyz649'}]",Natco
gid://shopify/Product/8390457557289,trs-brown-chick-peas-2-kg,8390457557289,False,beans-seeds-grains,"[{'id': 45440445251881, 'price': 36500, 'name': 'TRS Brown Chick Peas 2 kg', 'public_title': None, 'sku': 'hubmt100'}]",TRS
gid://shopify/Product/8390457491753,mama-gold-hulled-sesame-seed-1-kg,8390457491753,False,beans-seeds-grains,"[{'id': 45440445186345, 'price': 36500, 'name': 'Mama Gold Hulled Sesame Seed 1 kg', 'public_title': None, 'sku': 'HUBMA1631'}]",Mama Gold
gid://shopify/Product/8390457393449,trs-mustard-seeds-brown-400-g,8390457393449,False,beans-seeds-grains,"[{'id': 45440445088041, 'price': 36500, 'name': 'TRS Mustard Seeds (Brown) 400 g', 'public_title': None, 'sku': 'hbmt872'}]",TRS
gid://shopify/Product/8390457295145,natco-urid-dal-white-500-g,8390457295145,False,beans-seeds-grains,"[{'id': 45440444825897, 'price': 107000, 'name': 'Natco Urid Dal White 500 g', 'public_title': None, 'sku': 'spcgle612'}]",Natco
